Sport,Event,Gender,Athlete,Medal,Year
Athletics,"3,000 metres Steeplechase",Men,Danny Lopez,None,1992
Athletics,4 × 100 metres Relay,Men,Mike Marsh•Leroy Burrell•Dennis Mitchell•Carl Lewis•James Jett,None,1992
Athletics,4 × 400 metres Relay,Men,Andrew Valmon•Quincy Watts•Michael Johnson•Steve Lewis•Darnell Hall•Chip Jenkins,None,1992
Athletics,20 kilometres Race Walk,Men,Allen James,None,1992
Athletics,50 kilometres Race Walk,Men,Carl Schueler,None,1992
Athletics,50 kilometres Race Walk,Men,Herm Nelson,None,1992
Athletics,50 kilometres Race Walk,Men,Marco Evoniuk,None,1992
Athletics,High Jump,Men,Hollis Conway,Bronze,1992
Athletics,High Jump,Men,Charles Austin,None,1992
Athletics,High Jump,Men,Darrin Plab,None,1992
Athletics,Pole Vault,Men,Kory Tarpenning,None,1992
Athletics,Pole Vault,Men,Dave Volz,None,1992
Athletics,Pole Vault,Men,Tim Bright,None,1992
Athletics,Long Jump,Men,Carl Lewis,Gold,1992
Athletics,Long Jump,Men,Mike Powell,Silver,1992
Athletics,Long Jump,Men,Joe Greene,Bronze,1992
Athletics,Triple Jump,Men,Mike Conley,Gold,1992
Athletics,Triple Jump,Men,Charlie Simpkins,Silver,1992
Athletics,Triple Jump,Men,John Tillman,None,1992
Athletics,Shot Put,Men,Mike Stulce,Gold,1992
Athletics,Shot Put,Men,Jim Doehring,Silver,1992
Athletics,Shot Put,Men,Ron Backes,None,1992
Athletics,Discus Throw,Men,Tony Washington,None,1992
Athletics,Discus Throw,Men,Mike Buncic,None,1992
Athletics,Discus Throw,Men,Brian Blutreich,None,1992
Athletics,Hammer Throw,Men,Lance Deal,None,1992
Athletics,Hammer Throw,Men,Jud Logan,None,1992
Athletics,Hammer Throw,Men,Ken Flax,None,1992
Athletics,Javelin Throw,Men,Mike Barnett,None,1992
Athletics,Javelin Throw,Men,Tom Pukstys,None,1992
Athletics,Javelin Throw,Men,Brian Crouser,None,1992
Athletics,Decathlon,Men,Dave Johnson,Bronze,1992
Athletics,Decathlon,Men,Rob Muzzio,None,1992
Athletics,Decathlon,Men,Aric Long,None,1992
Athletics,"1,500 metres Wheelchair",Men,Mike Noe,None,1992
Athletics,"1,500 metres Wheelchair",Men,Scot Hollonbeck,None,1992
Athletics,100 metres,Women,Gail Devers,Gold,1992
Athletics,100 metres,Women,Gwen Torrence,None,1992
Athletics,100 metres,Women,Evelyn Ashford,None,1992
Athletics,200 metres,Women,Gwen Torrence,Gold,1992
Athletics,200 metres,Women,Carlette Guidry,None,1992
Athletics,200 metres,Women,Michelle Finn,None,1992
Athletics,400 metres,Women,Rochelle Stevens,None,1992
Athletics,400 metres,Women,Jearl Miles,None,1992
Athletics,400 metres,Women,Natasha Kaiser-Brown,None,1992
Athletics,800 metres,Women,Joetta Clark,None,1992
Athletics,800 metres,Women,Julie Jenkins,None,1992
Athletics,800 metres,Women,Meredith Rainey,None,1992
Athletics,"1,500 metres",Women,PattiSue Plumer,None,1992
Athletics,"1,500 metres",Women,Regina Jacobs,None,1992
Athletics,"1,500 metres",Women,Suzy Hamilton,None,1992
Athletics,"3,000 metres",Women,PattiSue Plumer,None,1992
Athletics,"3,000 metres",Women,Shelly Steely,None,1992
Athletics,"3,000 metres",Women,Annette Peters,None,1992
Athletics,"10,000 metres",Women,Lynn Jennings,Bronze,1992
Athletics,"10,000 metres",Women,Judi St. Hilaire,None,1992
Athletics,"10,000 metres",Women,Gwyn Coogan,None,1992
Athletics,Marathon,Women,Cathy O'Brien,None,1992
Athletics,Marathon,Women,Francie Larrieu-Smith,None,1992
Athletics,Marathon,Women,Janis Klecker,None,1992
Athletics,100 metres Hurdles,Women,LaVonna Martin,Silver,1992
Athletics,100 metres Hurdles,Women,Lynda Tolbert,None,1992
Athletics,100 metres Hurdles,Women,Gail Devers,None,1992
Athletics,400 metres Hurdles,Women,Sandra Farmer-Patrick,Silver,1992
Athletics,400 metres Hurdles,Women,Janeene Vickers,Bronze,1992
Athletics,400 metres Hurdles,Women,Tonja Buford,None,1992
Athletics,4 × 100 metres Relay,Women,Evelyn Ashford•Esther Jones•Carlette Guidry•Gwen Torrence•Michelle Finn,None,1992
Athletics,4 × 400 metres Relay,Women,Natasha Kaiser-Brown•Gwen Torrence•Jearl Miles•Rochelle Stevens•Denean Howard-Hill•Dannette Young,None,1992
Athletics,10 kilometres Race Walk,Women,Michelle Rohl,None,1992
Athletics,10 kilometres Race Walk,Women,Debbi Lawrence,None,1992
Athletics,10 kilometres Race Walk,Women,Tori Herazo,None,1992
Athletics,High Jump,Women,Tanya Hughes,None,1992
Athletics,High Jump,Women,Sue Rembao,None,1992
Athletics,High Jump,Women,Amber Welty,None,1992
Athletics,Long Jump,Women,Jackie Joyner-Kersee,Bronze,1992
Athletics,Long Jump,Women,Sharon Couch-Jewell,None,1992
Athletics,Long Jump,Women,Sheila Echols,None,1992
Athletics,Shot Put,Women,Ramona Pagel,None,1992
Athletics,Shot Put,Women,Pam Dukes,None,1992
Athletics,Shot Put,Women,Bonnie Dasse,None,1992
Athletics,Discus Throw,Women,Connie Price-Smith,None,1992
Athletics,Discus Throw,Women,Carla Garrett,None,1992
Athletics,Discus Throw,Women,Penny Neer,None,1992
Athletics,Javelin Throw,Women,Donna Mayhew,None,1992
Athletics,Javelin Throw,Women,Paula Berry,None,1992
Athletics,Heptathlon,Women,Jackie Joyner-Kersee,Gold,1992
Athletics,Heptathlon,Women,Cindy Greiner,None,1992
Athletics,Heptathlon,Women,Kym Carter,None,1992
Athletics,800 metres Wheelchair,Women,Jean Driscoll,None,1992
Athletics,800 metres Wheelchair,Women,Candace Cable,None,1992
Athletics,800 metres Wheelchair,Women,Deanna Sodoma,None,1992
Badminton,Singles,Men,Chris Jogis,None,1992
Badminton,Singles,Men,Benny Lee,None,1992
Badminton,Singles,Men,Tommy Reidy,None,1992
Badminton,Doubles,Men,Benny Lee•Tommy Reidy,None,1992
Badminton,Singles,Women,Linda French,None,1992
Badminton,Singles,Women,Joy Kitzmiller,None,1992
Badminton,Singles,Women,Erika Von Heiland,None,1992
Badminton,Doubles,Women,Joy Kitzmiller•Linda French,None,1992
Baseball,Baseball,Men,"Willie Adams•Jeff Alkire, II•Darren Dreifort•Nomar Garciaparra•Jason Giambi•Rick Greene•Jeffrey Hammonds•Rick Helling•Charles Johnson•Daron Kirkreit•Chad McConnell•Calvin Murray•Phil Nevin•Chris Roberts•Michael Tucker•Jason Varitek•Ron Villone, Jr.•B. J. Wallace•Craig Wilson•Chris Wimmer",None,1992
Basketball,Basketball,Men,Charles Barkley•Larry Bird•Clyde Drexler•Patrick Ewing•Magic Johnson•Michael Jordan•Christian Laettner•Karl Malone•Chris Mullin•Scottie Pippen•David Robinson•John Stockton,None,1992
Basketball,Basketball,Women,Vicky Bullett•Daedra Charles•Cynthia Cooper•Clarissa Davis•Medina Dixon•Teresa Edwards•Tammy Jackson•Carolyn Jones•Katrina McClain•Suzie McConnell•Vickie Orr•Teresa Weatherspoon,None,1992
Boxing,Light-Flyweight,Men,Eric Griffin,None,1992
Boxing,Flyweight,Men,Tim Austin,Bronze,1992
Boxing,Bantamweight,Men,"Sergio Reyes, Jr.",None,1992
Boxing,Featherweight,Men,Julian Wheeler,None,1992
Boxing,Lightweight,Men,Oscar De La Hoya,Gold,1992
Boxing,Light-Welterweight,Men,Vernon Forrest,None,1992
Boxing,Welterweight,Men,Pepe Reilly,None,1992
Boxing,Light-Middleweight,Men,Raul Marquez,None,1992
Boxing,Middleweight,Men,Chris Byrd,Silver,1992
Boxing,Light-Heavyweight,Men,Montell Griffin,None,1992
Boxing,Heavyweight,Men,Danell Nicholson,None,1992
Boxing,Super-Heavyweight,Men,Larry Donald,None,1992
Canoe Slalom,"Kayak Singles, Slalom",Men,Eric Jackson,None,1992
Canoe Slalom,"Kayak Singles, Slalom",Men,Rich Weiss,None,1992
Canoe Slalom,"Kayak Singles, Slalom",Men,Scott Shipley,None,1992
Canoe Slalom,"Canadian Singles, Slalom",Men,Jon Lugbill,None,1992
Canoe Slalom,"Canadian Singles, Slalom",Men,Davey Hearn,None,1992
Canoe Slalom,"Canadian Singles, Slalom",Men,Adam Clawson,None,1992
Canoe Slalom,"Canadian Doubles, Slalom",Men,Scott Strausbaugh•Joe Jacobi,None,1992
Canoe Slalom,"Canadian Doubles, Slalom",Men,Jamie McEwan•Lecky Haller,None,1992
Canoe Slalom,"Canadian Doubles, Slalom",Men,Elliot Weintrob•Martin McCormick,None,1992
Canoe Slalom,"Kayak Singles, Slalom",Women,Dana Chladek,Bronze,1992
Canoe Slalom,"Kayak Singles, Slalom",Women,Cathy Hearn,None,1992
Canoe Slalom,"Kayak Singles, Slalom",Women,Maylon Hanold,None,1992
Canoe Sprint,"Kayak Singles, 500 metres",Men,Norm Bellingham,None,1992
Canoe Sprint,"Kayak Singles, 1,000 metres",Men,Greg Barton,Bronze,1992
Canoe Sprint,"Kayak Doubles, 500 metres",Men,Michael Harbold•Peter Newton,None,1992
Canoe Sprint,"Kayak Doubles, 1,000 metres",Men,Greg Barton•Norm Bellingham,None,1992
Canoe Sprint,"Kayak Fours, 1,000 metres",Men,Chris Barlow•Mark Hamilton•Mike Herbert•Terry Kent,None,1992
Canoe Sprint,"Canadian Singles, 500 metres",Men,Fred Spaulding,None,1992
Canoe Sprint,"Canadian Singles, 1,000 metres",Men,Fred Spaulding,None,1992
Canoe Sprint,"Canadian Doubles, 500 metres",Men,Stewart Carr•Jim Terrell,None,1992
Canoe Sprint,"Canadian Doubles, 1,000 metres",Men,Wyatt Jones•Gregory Steward,None,1992
Canoe Sprint,"Kayak Singles, 500 metres",Women,Sheila Conover,None,1992
Canoe Sprint,"Kayak Doubles, 500 metres",Women,Cathy Marino-Geers•Traci Phillips,None,1992
Canoe Sprint,"Kayak Fours, 500 metres",Women,Sheila Conover•Alexandra Harbold•Cathy Marino-Geers•Traci Phillips,None,1992
Cycling Road,"Road Race, Individual",Men,Lance Armstrong,None,1992
Cycling Road,"Road Race, Individual",Men,Timm Peddie,None,1992
Cycling Road,"Road Race, Individual",Men,Bob Mionske,None,1992
Cycling Road,100 kilometres Team Time Trial,Men,George Hincapie•Nathan Sheafor•Scott Mercier•John Stenner,None,1992
Cycling Road,"Road Race, Individual",Women,Jeanne Golay,None,1992
Cycling Road,"Road Race, Individual",Women,Sally Zack,None,1992
Cycling Road,"Road Race, Individual",Women,Inga Thompson,None,1992
Cycling Track,Sprint,Men,Ken Carpenter,None,1992
Cycling Track,"1,000 metres Time Trial",Men,Erin Hartwell,Bronze,1992
Cycling Track,"Individual Pursuit, 4,000 metres",Men,Carl Sundquist,None,1992
Cycling Track,"Team Pursuit, 4,000 metres",Men,Chris Coletta•Dirk Copeland•Matt Hamon•Jim Pollak,None,1992
Cycling Track,Points Race,Men,J'me Carney,None,1992
Cycling Track,Sprint,Women,Connie Paraskevin-Young,None,1992
Cycling Track,Individual Pursuit,Women,Rebecca Twigg,Bronze,1992
Diving,Springboard,Men,Mark Lenzi,Gold,1992
Diving,Springboard,Men,Kent Ferguson,None,1992
Diving,Platform,Men,Scott Donie,Silver,1992
Diving,Platform,Men,Matt Scoggin,None,1992
Diving,Springboard,Women,Julie Ovenhouse,None,1992
Diving,Springboard,Women,Karen LaFace,None,1992
Diving,Platform,Women,Mary Ellen Clark,Bronze,1992
Diving,Platform,Women,Ellen Owen,None,1992
Equestrian Dressage,Individual,Open,Carol Lavell,None,1992
Equestrian Dressage,Individual,Open,Charlotte Bredahl,None,1992
Equestrian Dressage,Individual,Open,Robert Dover,None,1992
Equestrian Dressage,Individual,Open,Michael Poulin,None,1992
Equestrian Dressage,Team,Open,Carol Lavell•Charlotte Bredahl•Robert Dover•Michael Poulin,None,1992
Equestrian Eventing,Individual,Open,Jil Walton,None,1992
Equestrian Eventing,Individual,Open,J. Michael Plumb,None,1992
Equestrian Eventing,Individual,Open,Stephen Bradley,None,1992
Equestrian Eventing,Individual,Open,Todd Trewin,None,1992
Equestrian Eventing,Team,Open,Jil Walton•J. Michael Plumb•Stephen Bradley•Todd Trewin,None,1992
Equestrian Jumping,Individual,Open,Norman Dello Joio,Bronze,1992
Equestrian Jumping,Individual,Open,Michael Matz,None,1992
Equestrian Jumping,Individual,Open,Lisa Jacquin,None,1992
Equestrian Jumping,Individual,Open,Anne Kursinski,None,1992
Equestrian Jumping,Team,Open,Michael Matz•Lisa Jacquin•Norman Dello Joio•Anne Kursinski,None,1992
Fencing,"Foil, Individual",Men,Mike Marx,None,1992
Fencing,"Foil, Individual",Men,Nick Bravin,None,1992
Fencing,"Foil, Individual",Men,Zaddick Longenbach,None,1992
Fencing,"Épée, Individual",Men,Robert Marx,None,1992
Fencing,"Épée, Individual",Men,Jon Normile,None,1992
Fencing,"Épée, Individual",Men,Chris O'Loughlin,None,1992
Fencing,"Sabre, Individual",Men,Mike Lofton,None,1992
Fencing,"Sabre, Individual",Men,Bob Cottingham,None,1992
Fencing,"Sabre, Individual",Men,Steve Mormando,None,1992
Fencing,"Sabre, Team",Men,Mike Lofton•Bob Cottingham•Steve Mormando•John Friedberg•Peter Westbrook,None,1992
Fencing,"Foil, Individual",Women,Caitlin Bilodeaux-Banos,None,1992
Fencing,"Foil, Individual",Women,Mary O'Neill,None,1992
Fencing,"Foil, Individual",Women,Molly Sullivan,None,1992
Fencing,"Foil, Team",Women,Caitlin Bilodeaux-Banos•Mary O'Neill•Molly Sullivan•Ann Marsh•Sharon Monplaisir,None,1992
Football,Football,Men,Brad Friedel•Cam Rast•Alexi Lalas•Mike Burns•Erik Imler•Dario Brose•Dante Washington•Mike Lapper•Steve Snow•Claudio Reyna•Yari Allnutt•Troy Dayak•Joe-Max Moore•Cobi Jones•Manny Lagos•Mike Huwiler•Curt Onalfo•Ian Feuer(DNS)•Chris Henderson(DNS)•Zak Ibsen(DNS),None,1992
Handball,Handball,Women,Sharon Cain•Kim Clarke•Laura Coenen•Laurie Fellner•Sam Jones•Portia Lack•Dannette Leininger•Pat Neder•Karyn Palgut•Carol Peterka•Angie Raynor•Barbara Schaaf•Cindy Stinger•Toni Jameson(DNS)•Lori Ogren(DNS)•Chryssandra Hires(DNS),None,1992
Judo,Extra-Lightweight,Men,Tony Okada,None,1992
Judo,Half-Lightweight,Men,Jimmy Pedro,None,1992
Judo,Lightweight,Men,Mike Swain,None,1992
Judo,Half-Middleweight,Men,Jason Morris,Silver,1992
Judo,Middleweight,Men,Joseph Wanag,None,1992
Judo,Half-Heavyweight,Men,Leo White,None,1992
Judo,Heavyweight,Men,Damon Keeve,None,1992
Judo,Half-Lightweight,Women,Jo Anne Quiring,None,1992
Judo,Lightweight,Women,Kate Donahoo,None,1992
Judo,Half-Middleweight,Women,Lynn Roethke,None,1992
Judo,Middleweight,Women,Grace Jividen,None,1992
Judo,Half-Heavyweight,Women,Sandy Bacher,None,1992
Judo,Heavyweight,Women,Colleen Rosensteel,None,1992
Modern Pentathlon,Individual,Men,Michael Gostigian,None,1992
Modern Pentathlon,Individual,Men,Rob Stull,None,1992
Modern Pentathlon,Individual,Men,James Haley,None,1992
Modern Pentathlon,Team,Men,Michael Gostigian•Rob Stull•James Haley,None,1992
Rhythmic Gymnastics,Individual,Women,Jenifer Lovell,None,1992
Rhythmic Gymnastics,Individual,Women,Tamara Levinson,None,1992
Roller Hockey,Roller Hockey,Men,"Plimon Howard•Jim Trussell•Jeff Gibson•Keith Huckaby•Johnny Raglin•Mike Stevenson•Dick Chado, II•Brady Donoghue•Karl Huckaby•Dave Jones",None,1992
Rowing,Single Sculls,Men,Greg Walker,None,1992
Rowing,Double Sculls,Men,Greg Springer•Jon Smith,None,1992
Rowing,Coxless Pairs,Men,Peter Sharis•John Pescatore,None,1992
Rowing,Quadruple Sculls,Men,"Keir Pearson•John Riley, Jr.•Bob Kaehler•Chip McKibben",None,1992
Rowing,Coxed Pairs,Men,"Aaron Pollock•John Moore•Stephen Shellans, Jr.",None,1992
Rowing,Coxless Fours,Men,"Doug Burden•Jeff McLaughlin•Tom Bohrer•Pat Manning, Jr.",None,1992
Rowing,Coxed Fours,Men,"James Neil•Teo Bielefeld•Sean Hall•Jack Rusher, IV•Tim Evans",None,1992
Rowing,Eights,Men,"Mike Teti•Chris Sahs•Scott Munn•Jeff Klepacki•Rob Shepherd•Malcolm Baker•Richard Kennelly, Jr.•John Parker•Michael Moore",None,1992
Rowing,Single Sculls,Women,Anne Marden,None,1992
Rowing,Double Sculls,Women,Cindy Ryder•Mary Mazzio,None,1992
Rowing,Coxless Pairs,Women,Anna Seaton•Stephanie Maxwell-Pierson,None,1992
Rowing,Quadruple Sculls,Women,Kris Karlson•Alison Townley•Serena Eddy-Moulton•Michelle Knox-Zaloom,None,1992
Rowing,Coxless Fours,Women,Shelagh Donohoe•Cindy Eckert•Amy Fuller•Carol Feeney,None,1992
Rowing,Eights,Women,Tina Brown•Shannon Day•Betsy McCagg•Mary McCagg•Sarah Gengler•Tracy Rude•Kelley Jones•Diana Olson•Yasmin Farooq,None,1992
Sailing,Windsurfer,Men,Mike Gebhardt,Silver,1992
Sailing,One Person Dinghy,Men,Brian Ledbetter,Silver,1992
Sailing,Two Person Dinghy,Men,Kevin Burnham•Morgan Reeser,None,1992
Sailing,Two Person Keelboat,Open,Hal Haenel•Mark Reynolds,None,1992
Sailing,Multihull,Open,Keith Notary•Randy Smyth,None,1992
Sailing,Three Person Keelboat,Open,Doug Kern•Jim Brady•Kevin Mahaney,None,1992
Sailing,Two Person Heavyweight Dinghy,Open,Paul Foerster•Stephen Bourdow,None,1992
Sailing,Windsurfer,Women,Lanee Butler,None,1992
Sailing,One Person Dinghy,Women,Julia Trotman,Bronze,1992
Sailing,Two Person Dinghy,Women,JJ Isler•Pamela Healy,None,1992
Shooting,"Air Pistol, 10 metres",Men,Ben Amonette,None,1992
Shooting,"Air Pistol, 10 metres",Men,Darius Young,None,1992
Shooting,"Rapid-Fire Pistol, 25 metres",Men,John McNally,None,1992
Shooting,"Rapid-Fire Pistol, 25 metres",Men,Roger Mar,None,1992
Shooting,"Free Pistol, 50 metres",Men,Darius Young,None,1992
Shooting,"Free Pistol, 50 metres",Men,Ben Amonette,None,1992
Shooting,"Air Rifle, 10 metres",Men,Bob Foth,None,1992
Shooting,"Air Rifle, 10 metres",Men,David Johnson,None,1992
Shooting,"Small-Bore Rifle, Three Positions, 50 metres",Men,Bob Foth,Silver,1992
Shooting,"Small-Bore Rifle, Three Positions, 50 metres",Men,David Johnson,None,1992
Shooting,"Small-Bore Rifle, Prone, 50 metres",Men,Bill Meek,None,1992
Shooting,"Small-Bore Rifle, Prone, 50 metres",Men,Mike Anti,None,1992
Shooting,"Running Target, 10 metres",Men,Rusty Hill,None,1992
Shooting,"Running Target, 10 metres",Men,Fritz Allen,None,1992
Shooting,Trap,Open,Jay Waldron,None,1992
Shooting,Trap,Open,Bret Erickson,None,1992
Shooting,Trap,Open,Todd Graves,None,1992
Shooting,Skeet,Open,Matt Dryke,None,1992
Shooting,Skeet,Open,Todd Graves,None,1992
Shooting,Skeet,Open,Connie Fluker,None,1992
Shooting,"Air Pistol, 10 metres",Women,Connie Petracek,None,1992
Shooting,"Air Pistol, 10 metres",Women,Libby Callahan,None,1992
Shooting,"Sporting Pistol, 25 metres",Women,Roxane Thompson,None,1992
Shooting,"Sporting Pistol, 25 metres",Women,Connie Petracek,None,1992
Shooting,"Air Rifle, 10 metres",Women,Launi Meili,None,1992
Shooting,"Air Rifle, 10 metres",Women,Debra Sinclair,None,1992
Shooting,"Small-Bore Rifle, Three Positions, 50 metres",Women,Launi Meili,Gold,1992
